locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFFOGOJP_03232	CDS	963	uvsE	3.-.-.-	COG4294	UV DNA damage endonuclease
IFFOGOJP_03233	CDS	273				hypothetical protein
IFFOGOJP_03234	CDS	1728		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
IFFOGOJP_03235	CDS	1503	ywiE	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
IFFOGOJP_03236	CDS	630				hypothetical protein
IFFOGOJP_03237	CDS	672	narX		COG2180	Nitrate reductase-like protein NarX
IFFOGOJP_03238	CDS	558				hypothetical protein
IFFOGOJP_03239	CDS	1464	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
IFFOGOJP_03240	CDS	3687	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
IFFOGOJP_03241	CDS	477	arfM			putative transcription regulator ArfM
IFFOGOJP_03242	CDS	132				hypothetical protein
IFFOGOJP_03243	CDS	717	fnr		COG0664	Anaerobic regulatory protein
IFFOGOJP_03244	CDS	1191	narT		COG2223	putative nitrate transporter NarT
IFFOGOJP_03245	CDS	1671	argS	6.1.1.19		Arginine--tRNA ligase
IFFOGOJP_03246	CDS	429	ywiB		COG4506	putative beta-barrel protein YwiB
IFFOGOJP_03247	CDS	420	albG			Antilisterial bacteriocin subtilosin biosynthesis protein AlbG
IFFOGOJP_03248	CDS	1377	ywhK_1		COG3391	putative protein YwhK
IFFOGOJP_03249	CDS	1356	ywhK_2		COG3391	putative protein YwhK
IFFOGOJP_03250	CDS	1146	rapF_2	3.1.-.-	COG0457	Response regulator aspartate phosphatase F
IFFOGOJP_03251	CDS	120				hypothetical protein
IFFOGOJP_03252	CDS	873	speB	3.5.3.11	COG0010	Agmatinase
IFFOGOJP_03253	CDS	831	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
IFFOGOJP_03254	CDS	2073	pbpG		COG0744	Penicillin-binding protein 2D
IFFOGOJP_03255	CDS	306				hypothetical protein
IFFOGOJP_03256	CDS	132				hypothetical protein
IFFOGOJP_03257	CDS	519				hypothetical protein
IFFOGOJP_03258	CDS	660				hypothetical protein
IFFOGOJP_03259	CDS	189	ywhB	5.3.2.6	COG1942	2-hydroxymuconate tautomerase
IFFOGOJP_03260	CDS	420				hypothetical protein
IFFOGOJP_03261	CDS	1383	yhdG_3		COG0531	putative amino acid permease YhdG
IFFOGOJP_03262	CDS	501				hypothetical protein
IFFOGOJP_03263	CDS	1302				hypothetical protein
IFFOGOJP_03264	CDS	225				hypothetical protein
IFFOGOJP_03265	CDS	774	rsfA_2			Prespore-specific transcriptional regulator RsfA
IFFOGOJP_03266	CDS	315				hypothetical protein
IFFOGOJP_03267	CDS	555				hypothetical protein
IFFOGOJP_03268	CDS	921	bcrA_4			Bacitracin transport ATP-binding protein BcrA
IFFOGOJP_03269	CDS	954				hypothetical protein
IFFOGOJP_03270	CDS	837				hypothetical protein
IFFOGOJP_03271	CDS	765				hypothetical protein
IFFOGOJP_03272	CDS	960				hypothetical protein
IFFOGOJP_03273	CDS	180				hypothetical protein
IFFOGOJP_03274	CDS	864	lipL	2.3.1.204	COG0095	Octanoyl-[GcvH]:protein N-octanoyltransferase
IFFOGOJP_03275	CDS	900	cysL_2		COG0583	HTH-type transcriptional regulator CysL
IFFOGOJP_03276	CDS	972				hypothetical protein
IFFOGOJP_03277	CDS	972	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
IFFOGOJP_03278	CDS	765		1.11.1.-	COG3253	Putative heme-dependent peroxidase
IFFOGOJP_03279	CDS	801	bacG	1.3.1.-	COG1028	NADPH-dependent reductase BacG
IFFOGOJP_03280	CDS	1200	bacF_2	2.6.1.-	COG0436	Transaminase BacF
IFFOGOJP_03281	CDS	1182	bacE			Putative bacilysin exporter BacE
IFFOGOJP_03282	CDS	1419	bacD	6.3.2.49		Alanine--anticapsin ligase
IFFOGOJP_03283	CDS	762	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
IFFOGOJP_03284	CDS	711	bacB	5.3.3.19		H2HPP isomerase
IFFOGOJP_03285	CDS	615	bacA	4.1.1.100		Prephenate decarboxylase
IFFOGOJP_03286	CDS	1239	sotB			sugar efflux transporter
IFFOGOJP_03287	CDS	1203	bcr_1			Bicyclomycin resistance protein
IFFOGOJP_03288	CDS	1419	rocC_2		COG0833	Amino-acid permease RocC
IFFOGOJP_03289	CDS	1683	rocB		COG4187	Protein RocB
IFFOGOJP_03290	CDS	1548	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
IFFOGOJP_03291	CDS	1287	rocG	1.4.1.2	COG0334	Catabolic NAD-specific glutamate dehydrogenase RocG
IFFOGOJP_03292	CDS	936	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
IFFOGOJP_03293	CDS	699	walR_3		COG0745	Transcriptional regulatory protein WalR
IFFOGOJP_03294	CDS	867				hypothetical protein
IFFOGOJP_03295	CDS	705				hypothetical protein
IFFOGOJP_03296	CDS	945	bcrA_5			Bacitracin transport ATP-binding protein BcrA
IFFOGOJP_03297	CDS	456	rfbC	5.1.3.13	COG1898	"dTDP-4-dehydrorhamnose 3,5-epimerase"
IFFOGOJP_03298	CDS	849	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
IFFOGOJP_03299	CDS	948	rfbB	4.2.1.46	COG1088	"dTDP-glucose 4,6-dehydratase"
IFFOGOJP_03300	CDS	738	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
IFFOGOJP_03301	CDS	1005	murG_2	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
IFFOGOJP_03302	CDS	744	kdsB	2.7.7.38		"8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase"
IFFOGOJP_03303	CDS	1122	spsE		COG2089	Spore coat polysaccharide biosynthesis protein SpsE
IFFOGOJP_03304	CDS	864	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
IFFOGOJP_03305	CDS	1170	arnB_2	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
IFFOGOJP_03306	CDS	1425				hypothetical protein
IFFOGOJP_03307	CDS	771	spsA		COG0463	Spore coat polysaccharide biosynthesis protein SpsA
IFFOGOJP_03308	CDS	546	gerQ			Spore coat protein GerQ
IFFOGOJP_03309	CDS	372				hypothetical protein
IFFOGOJP_03310	CDS	1320	ywdJ		COG2233	Putative purine permease YwdJ
IFFOGOJP_03311	CDS	327	ywdI			putative protein YwdI
IFFOGOJP_03312	CDS	684	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
IFFOGOJP_03313	CDS	807		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
IFFOGOJP_03314	CDS	528				hypothetical protein
IFFOGOJP_03315	CDS	366				hypothetical protein
IFFOGOJP_03316	CDS	270				hypothetical protein
IFFOGOJP_03317	CDS	339				hypothetical protein
IFFOGOJP_03318	CDS	813	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
IFFOGOJP_03319	CDS	240				hypothetical protein
IFFOGOJP_03320	CDS	1440	scrB	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
IFFOGOJP_03321	CDS	1383	sacX		COG1263	Negative regulator of SacY activity
IFFOGOJP_03322	CDS	831	sacY		COG3711	Levansucrase and sucrase synthesis operon antiterminator
IFFOGOJP_03323	CDS	315				hypothetical protein
IFFOGOJP_03324	CDS	2412	vpr	3.4.21.-	COG1404	Minor extracellular protease vpr
IFFOGOJP_03325	CDS	1002				hypothetical protein
IFFOGOJP_03326	CDS	750	nfrA1	1.5.1.38	COG0778	FMN reductase (NADPH)
IFFOGOJP_03327	CDS	1188	rodA	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
IFFOGOJP_03328	CDS	522	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
IFFOGOJP_03329	CDS	261	ywcE			Spore morphogenesis and germination protein YwcE
IFFOGOJP_03330	CDS	369	qoxD	1.10.3.-		Quinol oxidase subunit 4
IFFOGOJP_03331	CDS	615	qoxC	1.10.3.-		Quinol oxidase subunit 3
IFFOGOJP_03332	CDS	1950	qoxB	1.10.3.-		Quinol oxidase subunit 1
IFFOGOJP_03333	CDS	966	qoxA	1.10.3.-		Quinol oxidase subunit 2
IFFOGOJP_03334	CDS	246				hypothetical protein
IFFOGOJP_03335	CDS	1542	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
IFFOGOJP_03336	CDS	1185	galK_2	2.7.1.6	COG0153	Galactokinase
IFFOGOJP_03337	CDS	408				hypothetical protein
IFFOGOJP_03338	CDS	624				hypothetical protein
IFFOGOJP_03339	CDS	162	slrA			Transcriptional regulator SlrA
IFFOGOJP_03340	CDS	681	COQ3_2	2.1.1.222		"Ubiquinone biosynthesis O-methyltransferase, mitochondrial"
IFFOGOJP_03341	CDS	675				hypothetical protein
IFFOGOJP_03342	CDS	603				hypothetical protein
IFFOGOJP_03343	CDS	1257	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
IFFOGOJP_03344	CDS	675	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
IFFOGOJP_03345	CDS	819	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
IFFOGOJP_03346	CDS	909	cynR_1			HTH-type transcriptional regulator CynR
IFFOGOJP_03347	CDS	387				hypothetical protein
IFFOGOJP_03348	CDS	681	yohK		COG1346	Inner membrane protein YohK
IFFOGOJP_03349	CDS	195				hypothetical protein
IFFOGOJP_03350	CDS	762	mta		COG0789	HTH-type transcriptional activator mta
IFFOGOJP_03351	CDS	900				hypothetical protein
IFFOGOJP_03352	CDS	1188	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
IFFOGOJP_03353	CDS	384	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
IFFOGOJP_03354	CDS	1335	licC_1		COG1455	Lichenan permease IIC component
IFFOGOJP_03355	CDS	1746	epr	3.4.21.-	COG1404	Minor extracellular protease Epr
IFFOGOJP_03356	CDS	861	gspA		COG1442	General stress protein A
IFFOGOJP_03357	CDS	633	ywaC	2.7.6.5	COG2357	GTP pyrophosphokinase YwaC
IFFOGOJP_03358	CDS	936	menA	2.5.1.74	COG1575	"1,4-dihydroxy-2-naphthoate octaprenyltransferase"
IFFOGOJP_03359	CDS	150				hypothetical protein
IFFOGOJP_03360	CDS	1512	dltA_3	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
IFFOGOJP_03361	CDS	1182				hypothetical protein
IFFOGOJP_03362	CDS	237	dltC		COG0236	D-alanyl carrier protein
IFFOGOJP_03363	CDS	1179	dltD		COG3966	Protein DltD
IFFOGOJP_03364	CDS	1089	ilvK	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
IFFOGOJP_03365	CDS	1329	licH	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
IFFOGOJP_03366	CDS	333	licA		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
IFFOGOJP_03367	CDS	1359	licC_2		COG1455	Lichenan permease IIC component
IFFOGOJP_03368	CDS	309	licB	2.7.1.-	COG1440	Lichenan-specific phosphotransferase enzyme IIB component
IFFOGOJP_03369	CDS	1956	licR		COG1762	putative licABCH operon regulator
IFFOGOJP_03370	CDS	591		3.2.2.-		Putative 3-methyladenine DNA glycosylase
IFFOGOJP_03371	CDS	1029	feuB_3		COG0609	Iron-uptake system permease protein FeuB
IFFOGOJP_03372	CDS	1014	feuC_3		COG0609	Iron-uptake system permease protein FeuC
IFFOGOJP_03373	CDS	897	yfiY		COG0614	putative siderophore-binding lipoprotein YfiY
IFFOGOJP_03374	CDS	351	aseR		COG0640	HTH-type transcriptional repressor AseR
IFFOGOJP_03375	CDS	1299	arsB_2		COG1055	Arsenical pump membrane protein
IFFOGOJP_03376	CDS	312	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
IFFOGOJP_03377	CDS	318	gmuA		COG1447	PTS system oligo-beta-mannoside-specific EIIA component
IFFOGOJP_03378	CDS	1320	gmuC		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
IFFOGOJP_03379	CDS	1401	gmuD	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
IFFOGOJP_03380	CDS	696	gmuE_1	2.7.1.4	COG1940	Putative fructokinase
IFFOGOJP_03381	CDS	189	gmuE_2	2.7.1.4	COG1940	Putative fructokinase
IFFOGOJP_03382	CDS	945	gmuF	5.3.1.8	COG1482	putative mannose-6-phosphate isomerase GmuF
IFFOGOJP_03383	CDS	1083	gmuG	3.2.1.78	COG4124	"Mannan endo-1,4-beta-mannosidase"
IFFOGOJP_03384	CDS	1614	katA_2	1.11.1.6	COG0753	Catalase
IFFOGOJP_03385	CDS	987	yxeI		COG3049	putative protein YxeI
IFFOGOJP_03386	CDS	1398				hypothetical protein
IFFOGOJP_03387	CDS	231				hypothetical protein
IFFOGOJP_03388	CDS	732	bcrA_6			Bacitracin transport ATP-binding protein BcrA
IFFOGOJP_03389	CDS	1557				hypothetical protein
IFFOGOJP_03390	CDS	129				hypothetical protein
IFFOGOJP_03391	CDS	717	natR		COG3279	Transcriptional regulatory protein NatR
IFFOGOJP_03392	CDS	210				hypothetical protein
IFFOGOJP_03393	CDS	897	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IFFOGOJP_03394	CDS	687				hypothetical protein
IFFOGOJP_03395	CDS	831	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
IFFOGOJP_03396	CDS	1731			COG1132	putative ABC transporter ATP-binding/permease protein
IFFOGOJP_03397	CDS	1704	cydD		COG4988	ATP-binding/permease protein CydD
IFFOGOJP_03398	CDS	1017	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
IFFOGOJP_03399	CDS	1407	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
IFFOGOJP_03400	CDS	1344	cimH		COG3493	Citrate/malate transporter
IFFOGOJP_03401	CDS	843				hypothetical protein
IFFOGOJP_03402	CDS	1101	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
IFFOGOJP_03403	CDS	894	lrp			Leucine-rich protein
IFFOGOJP_03404	CDS	837				hypothetical protein
IFFOGOJP_03405	CDS	639	yxkC			putative protein YxkC
IFFOGOJP_03406	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
IFFOGOJP_03407	CDS	1233	pepT_2	3.4.11.4	COG2195	Peptidase T
IFFOGOJP_03408	CDS	117				hypothetical protein
IFFOGOJP_03409	CDS	168				hypothetical protein
IFFOGOJP_03410	CDS	477				hypothetical protein
IFFOGOJP_03411	CDS	1137	metE_2	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
IFFOGOJP_03412	CDS	729	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
IFFOGOJP_03413	CDS	1311	nupG		COG1972	Purine nucleoside transport protein NupG
IFFOGOJP_03414	CDS	675				hypothetical protein
IFFOGOJP_03415	CDS	309				hypothetical protein
IFFOGOJP_03416	CDS	2052	katE	1.11.1.6	COG0753	Catalase HPII
IFFOGOJP_03417	CDS	1281	citN		COG2851	Citrate transporter
IFFOGOJP_03418	CDS	732	bglS	3.2.1.73	COG2273	Beta-glucanase
IFFOGOJP_03419	CDS	1248				hypothetical protein
IFFOGOJP_03420	CDS	1440	dbpA_3	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
IFFOGOJP_03421	CDS	1065	pelB	4.2.2.10	COG3866	Pectin lyase
IFFOGOJP_03422	CDS	912				hypothetical protein
IFFOGOJP_03423	CDS	447	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
IFFOGOJP_03424	CDS	147				hypothetical protein
IFFOGOJP_03425	CDS	180				hypothetical protein
IFFOGOJP_03426	CDS	339				hypothetical protein
IFFOGOJP_03427	CDS	177				hypothetical protein
IFFOGOJP_03428	CDS	624				hypothetical protein
IFFOGOJP_03429	CDS	630				hypothetical protein
IFFOGOJP_03430	CDS	417				hypothetical protein
IFFOGOJP_03431	CDS	411	vsr	3.1.-.-	COG3727	Very short patch repair protein
IFFOGOJP_03432	CDS	1107	haeIIIM	2.1.1.37		Modification methylase HaeIII
IFFOGOJP_03433	CDS	1623				hypothetical protein
IFFOGOJP_03434	CDS	444				hypothetical protein
IFFOGOJP_03435	CDS	1407	abn2	3.2.1.99	COG3507	Extracellular endo-alpha-(1->5)-L-arabinanase 2
IFFOGOJP_03436	CDS	447	hutP			Hut operon positive regulatory protein
IFFOGOJP_03437	CDS	1542	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
IFFOGOJP_03438	CDS	1665	hutU	4.2.1.49	COG2987	Urocanate hydratase
IFFOGOJP_03439	CDS	1266	hutI	3.5.2.7	COG1228	Imidazolonepropionase
IFFOGOJP_03440	CDS	951	hutG	3.5.3.8	COG0010	Formimidoylglutamase
IFFOGOJP_03441	CDS	1419	rocE_1		COG0833	Amino-acid permease RocE
IFFOGOJP_03442	CDS	1302	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
IFFOGOJP_03443	CDS	1182	nupC		COG1972	Nucleoside permease NupC
IFFOGOJP_03444	CDS	669	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
IFFOGOJP_03445	CDS	942	deoR		COG2390	Deoxyribonucleoside regulator
IFFOGOJP_03446	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
IFFOGOJP_03447	CDS	525				hypothetical protein
IFFOGOJP_03448	CDS	420	yxeF			putative protein YxeF
IFFOGOJP_03449	CDS	387	yxeE			putative protein YxeE
IFFOGOJP_03450	CDS	237				hypothetical protein
IFFOGOJP_03451	CDS	276				hypothetical protein
IFFOGOJP_03452	CDS	963	yxeB		COG0614	Iron(3+)-hydroxamate-binding protein YxeB
IFFOGOJP_03453	CDS	348	yxeA		COG5294	putative protein YxeA
IFFOGOJP_03454	CDS	1869	yxdM			ABC transporter permease protein YxdM
IFFOGOJP_03455	CDS	774	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
IFFOGOJP_03456	CDS	978	graS_3	2.7.13.3	COG0642	Sensor histidine kinase GraS
IFFOGOJP_03457	CDS	690	graR_3		COG0745	Response regulator protein GraR
IFFOGOJP_03458	CDS	1440	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
IFFOGOJP_03459	CDS	723	srrA_2		COG0745	Transcriptional regulatory protein SrrA
IFFOGOJP_03460	CDS	912	bcrA_7			Bacitracin transport ATP-binding protein BcrA
IFFOGOJP_03461	CDS	759				hypothetical protein
IFFOGOJP_03462	CDS	735				hypothetical protein
IFFOGOJP_03463	CDS	873	iolJ	4.1.2.29	COG0191	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase
IFFOGOJP_03464	CDS	837	iolI	5.3.99.11	COG1082	Inosose isomerase
IFFOGOJP_03465	CDS	870				hypothetical protein
IFFOGOJP_03466	CDS	1035	iolG	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
IFFOGOJP_03467	CDS	1296	nanT			Sialic acid transporter NanT
IFFOGOJP_03468	CDS	897	iolE	4.2.1.44	COG1082	Inosose dehydratase
IFFOGOJP_03469	CDS	1914	iolD	3.7.1.22	COG3962	"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase"
IFFOGOJP_03470	CDS	993	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
IFFOGOJP_03471	CDS	816	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
IFFOGOJP_03472	CDS	1464	iolA	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
IFFOGOJP_03473	CDS	756	srlR		COG1349	Glucitol operon repressor
IFFOGOJP_03474	CDS	933	iolS_3	1.1.1.-	COG0667	Aldo-keto reductase IolS
IFFOGOJP_03475	CDS	1389	csbC_2			putative metabolite transport protein CsbC
IFFOGOJP_03476	CDS	1881	htpG		COG0326	Chaperone protein HtpG
IFFOGOJP_03477	CDS	249				hypothetical protein
IFFOGOJP_03478	CDS	822	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
IFFOGOJP_03479	CDS	600	desR		COG2197	Transcriptional regulatory protein DesR
IFFOGOJP_03480	CDS	1137	desK	2.7.13.3	COG4585	Sensor histidine kinase DesK
IFFOGOJP_03481	CDS	1050	des_1	1.14.19.-	COG3239	Fatty acid desaturase
IFFOGOJP_03482	CDS	1158				hypothetical protein
IFFOGOJP_03483	CDS	1338	alkH	1.2.1.3		Aldehyde dehydrogenase
IFFOGOJP_03484	CDS	1248	yxaL		COG1520	putative protein YxaL
IFFOGOJP_03485	CDS	420				hypothetical protein
IFFOGOJP_03486	CDS	300				hypothetical protein
IFFOGOJP_03487	CDS	1167	pbuE_2		COG2814	Purine efflux pump PbuE
IFFOGOJP_03488	CDS	456				hypothetical protein
IFFOGOJP_03489	CDS	687				hypothetical protein
IFFOGOJP_03490	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
IFFOGOJP_03491	CDS	1530	ahpF	1.6.99.3	COG3634	NADH dehydrogenase
IFFOGOJP_03492	CDS	1233				hypothetical protein
IFFOGOJP_03493	CDS	1347	cycA		COG1113	D-serine/D-alanine/glycine transporter
IFFOGOJP_03494	CDS	1926	fbp	3.1.3.11	COG3855	"Fructose-1,6-bisphosphatase class 3"
IFFOGOJP_03495	CDS	465	nicA	1.17.2.1	COG2080	Nicotinate dehydrogenase subunit A
IFFOGOJP_03496	CDS	843				hypothetical protein
IFFOGOJP_03497	CDS	2001	xdhA_1	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
IFFOGOJP_03498	CDS	384	xdhA_2	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
IFFOGOJP_03499	CDS	621	pucB		COG2068	Purine catabolism protein PucB
IFFOGOJP_03500	CDS	1017	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
IFFOGOJP_03501	CDS	1005				hypothetical protein
IFFOGOJP_03502	CDS	555				hypothetical protein
IFFOGOJP_03503	CDS	3093				hypothetical protein
IFFOGOJP_03504	CDS	1377				hypothetical protein
IFFOGOJP_03505	CDS	1350				hypothetical protein
IFFOGOJP_03506	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
IFFOGOJP_03507	CDS	171				hypothetical protein
IFFOGOJP_03508	CDS	216				hypothetical protein
IFFOGOJP_03509	CDS	1164				hypothetical protein
IFFOGOJP_03510	CDS	750				hypothetical protein
IFFOGOJP_03511	CDS	981	iolS_4	1.1.1.-	COG0667	Aldo-keto reductase IolS
IFFOGOJP_03512	CDS	474	yycN	2.3.1.-	COG0454	putative N-acetyltransferase YycN
IFFOGOJP_03513	CDS	135				hypothetical protein
IFFOGOJP_03514	CDS	1116	rapI	3.1.-.-		Response regulator aspartate phosphatase I
IFFOGOJP_03515	CDS	891	rocF	3.5.3.1	COG0010	Arginase
IFFOGOJP_03516	CDS	1401	rocE_2		COG0833	Amino-acid permease RocE
IFFOGOJP_03517	CDS	1413	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
IFFOGOJP_03518	CDS	636	sdpI		COG5658	Immunity protein SdpI
IFFOGOJP_03519	CDS	288	sdpR		COG0640	Transcriptional repressor SdpR
IFFOGOJP_03520	CDS	1416	rocR		COG3829	Arginine utilization regulatory protein RocR
IFFOGOJP_03521	CDS	720				hypothetical protein
IFFOGOJP_03522	CDS	1626	ettA		COG0488	Energy-dependent translational throttle protein EttA
IFFOGOJP_03523	CDS	1191				hypothetical protein
IFFOGOJP_03524	CDS	1323				hypothetical protein
IFFOGOJP_03525	CDS	1008				hypothetical protein
IFFOGOJP_03526	CDS	1419	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
IFFOGOJP_03527	CDS	213				hypothetical protein
IFFOGOJP_03528	CDS	1197	htrA_2	3.4.21.107	COG0265	Serine protease Do-like HtrA
IFFOGOJP_03529	CDS	795	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
IFFOGOJP_03530	CDS	840	yycI		COG4853	Two-component system WalR/WalK regulatory protein YycI
IFFOGOJP_03531	CDS	1359	yycH		COG4863	Two-component system WalR/WalK regulatory protein YycH
IFFOGOJP_03532	CDS	1836	walK	2.7.13.3		Sensor histidine kinase WalK
IFFOGOJP_03533	CDS	711	walR_4		COG0745	Transcriptional regulatory protein WalR
IFFOGOJP_03534	tRNA	74				tRNA-Phe(gaa)
IFFOGOJP_03535	tRNA	77				tRNA-Asp(gtc)
IFFOGOJP_03536	tRNA	74				tRNA-Glu(ttc)
IFFOGOJP_03537	tRNA	76				tRNA-Lys(ttt)
IFFOGOJP_03538	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
IFFOGOJP_03539	CDS	414	yycE			putative protein YycE
IFFOGOJP_03540	CDS	1374	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
IFFOGOJP_03541	CDS	198				hypothetical protein
IFFOGOJP_03542	CDS	210				hypothetical protein
IFFOGOJP_03543	CDS	144	yycC			putative protein YycC
IFFOGOJP_03544	CDS	1293	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IFFOGOJP_03545	CDS	1056				hypothetical protein
IFFOGOJP_03546	CDS	1188		6.3.1.12		D-aspartate ligase
IFFOGOJP_03547	CDS	1335	mshA_2	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
IFFOGOJP_03548	CDS	657				hypothetical protein
IFFOGOJP_03549	CDS	666				hypothetical protein
IFFOGOJP_03550	CDS	450	rplI			50S ribosomal protein L9
IFFOGOJP_03551	CDS	1980	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
IFFOGOJP_03552	CDS	936				hypothetical protein
IFFOGOJP_03553	CDS	153				hypothetical protein
IFFOGOJP_03554	CDS	528	cotF		COG5577	Spore coat protein F
IFFOGOJP_03555	CDS	372	yybR		COG1733	putative HTH-type transcriptional regulator YybR
IFFOGOJP_03556	CDS	930	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
IFFOGOJP_03557	CDS	858	yicL		COG0697	putative inner membrane transporter YicL
IFFOGOJP_03558	CDS	1422	sacB	2.4.1.10		Levansucrase
IFFOGOJP_03559	CDS	1545	levB	3.2.1.64	COG1621	Levanbiose-producing levanase
IFFOGOJP_03560	CDS	663	rspR_1		COG1802	HTH-type transcriptional repressor RspR
IFFOGOJP_03561	CDS	510				hypothetical protein
IFFOGOJP_03562	CDS	1227				hypothetical protein
IFFOGOJP_03563	CDS	369				hypothetical protein
IFFOGOJP_03564	CDS	627	yodC_2	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
IFFOGOJP_03565	CDS	435	slyA			Transcriptional regulator SlyA
IFFOGOJP_03566	CDS	879				hypothetical protein
IFFOGOJP_03567	CDS	453				hypothetical protein
IFFOGOJP_03568	CDS	432		2.3.1.-		Acetyltransferase
IFFOGOJP_03569	CDS	867				hypothetical protein
IFFOGOJP_03570	CDS	402				hypothetical protein
IFFOGOJP_03571	CDS	909	cynR_2			HTH-type transcriptional regulator CynR
IFFOGOJP_03572	CDS	807	bdhA_2	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
IFFOGOJP_03573	CDS	1449	norG_2		COG1167	HTH-type transcriptional regulator NorG
