locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDHLNFNC_03724	CDS	1152	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
JDHLNFNC_03725	CDS	891	rhaS_4			HTH-type transcriptional activator RhaS
JDHLNFNC_03726	CDS	765	fixA_1		COG2086	Protein FixA
JDHLNFNC_03727	CDS	936	fixB_1		COG2025	Protein FixB
JDHLNFNC_03728	CDS	1287	dadA_2	1.4.99.-		D-amino acid dehydrogenase
JDHLNFNC_03729	CDS	294	fixX_1		COG2440	Ferredoxin-like protein FixX
JDHLNFNC_03730	CDS	1641	fadK	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
JDHLNFNC_03731	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
JDHLNFNC_03732	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
JDHLNFNC_03733	CDS	1047	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
JDHLNFNC_03734	CDS	192	ydiE		COG4256	putative protein YdiE
JDHLNFNC_03735	CDS	1443	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
JDHLNFNC_03736	CDS	711	ydiV_2		COG2200	Anti-FlhC(2)FlhD(4) factor YdiV
JDHLNFNC_03737	CDS	465	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
JDHLNFNC_03738	CDS	750	btuD_3	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
JDHLNFNC_03739	CDS	552	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
JDHLNFNC_03740	CDS	981	btuC		COG4139	Vitamin B12 import system permease protein BtuC
JDHLNFNC_03741	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
JDHLNFNC_03742	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
JDHLNFNC_03743	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JDHLNFNC_03744	CDS	357	rplT		COG0292	50S ribosomal protein L20
JDHLNFNC_03745	CDS	198	rpmI		COG0291	50S ribosomal protein L35
JDHLNFNC_03746	CDS	435	infC		COG0290	Translation initiation factor IF-3
JDHLNFNC_03747	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
JDHLNFNC_03748	CDS	129				hypothetical protein
JDHLNFNC_03749	CDS	1224				hypothetical protein
JDHLNFNC_03750	CDS	855	nucA	3.1.30.2		Nuclease
JDHLNFNC_03751	CDS	315				hypothetical protein
JDHLNFNC_03752	CDS	960				hypothetical protein
JDHLNFNC_03753	CDS	759				hypothetical protein
JDHLNFNC_03754	CDS	933	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
JDHLNFNC_03755	CDS	291				hypothetical protein
JDHLNFNC_03756	CDS	861		2.7.1.-		putative ketoamine kinase
JDHLNFNC_03757	CDS	537				hypothetical protein
JDHLNFNC_03758	CDS	669	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
JDHLNFNC_03759	CDS	600	ydjM		COG1988	Inner membrane protein YdjM
JDHLNFNC_03760	CDS	1392	tcyP_2		COG1823	L-cystine uptake protein TcyP
JDHLNFNC_03761	CDS	243	cedA			Cell division activator CedA
JDHLNFNC_03762	CDS	567	katE_1	1.11.1.6	COG0753	Catalase HPII
JDHLNFNC_03763	CDS	1611	katE_2	1.11.1.6	COG0753	Catalase HPII
JDHLNFNC_03764	CDS	759	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
JDHLNFNC_03765	CDS	1356	chbF	3.2.1.86	COG1486	6-phospho-beta-glucosidase
JDHLNFNC_03766	CDS	840	chbR			HTH-type transcriptional regulator ChbR
JDHLNFNC_03767	CDS	348	chbA		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
JDHLNFNC_03768	CDS	1359	chbC		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
JDHLNFNC_03769	CDS	321	chbB	2.7.1.196	COG1440	PTS system N,N'-diacetylchitobiose-specific EIIB component
JDHLNFNC_03770	CDS	342	osmE			Osmotically-inducible putative lipoprotein OsmE
JDHLNFNC_03771	CDS	828	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
JDHLNFNC_03772	CDS	882	cho	3.1.25.-	COG0322	Excinuclease cho
JDHLNFNC_03773	CDS	486	spy		COG3678	Periplasmic chaperone Spy
JDHLNFNC_03774	CDS	216				hypothetical protein
JDHLNFNC_03775	CDS	969	astE	3.5.1.96	COG2988	Succinylglutamate desuccinylase
JDHLNFNC_03776	CDS	1344	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
JDHLNFNC_03777	CDS	1479	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
JDHLNFNC_03778	CDS	1035	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase
JDHLNFNC_03779	CDS	1227	astC	2.6.1.81	COG4992	Succinylornithine transaminase
JDHLNFNC_03780	CDS	879	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
JDHLNFNC_03781	CDS	417	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
JDHLNFNC_03782	CDS	276				hypothetical protein
JDHLNFNC_03783	CDS	1344	gdhA_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
JDHLNFNC_03784	CDS	1950	topB	5.6.2.1	COG0550	DNA topoisomerase 3
JDHLNFNC_03785	CDS	1044	selD	2.7.9.3	COG0709	Selenide, water dikinase
JDHLNFNC_03786	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
JDHLNFNC_03787	CDS	1857	sppA	3.4.21.-	COG0616	Protease 4
JDHLNFNC_03788	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
JDHLNFNC_03789	CDS	657	pncA	3.5.1.19	COG1335	Nicotinamidase
JDHLNFNC_03790	CDS	279				hypothetical protein
JDHLNFNC_03791	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
JDHLNFNC_03792	CDS	996	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
JDHLNFNC_03793	CDS	885	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
JDHLNFNC_03794	CDS	849		1.-.-.-	COG0667	putative oxidoreductase
JDHLNFNC_03795	CDS	1197	chuR_3	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
JDHLNFNC_03796	CDS	747	mipA		COG3713	MltA-interacting protein
JDHLNFNC_03797	CDS	363				hypothetical protein
JDHLNFNC_03798	CDS	1557				hypothetical protein
JDHLNFNC_03799	CDS	1287				hypothetical protein
JDHLNFNC_03800	CDS	1494	dgcJ	2.7.7.65	COG2199	putative diguanylate cyclase DgcJ
JDHLNFNC_03801	CDS	528				hypothetical protein
JDHLNFNC_03802	CDS	108				hypothetical protein
JDHLNFNC_03803	CDS	447				hypothetical protein
JDHLNFNC_03804	CDS	795	nimR			HTH-type transcriptional regulator NimR
JDHLNFNC_03805	CDS	1185	nimT		COG2807	2-nitroimidazole transporter
JDHLNFNC_03806	CDS	348				hypothetical protein
JDHLNFNC_03807	CDS	312				hypothetical protein
JDHLNFNC_03808	CDS	252				hypothetical protein
JDHLNFNC_03809	CDS	249				hypothetical protein
JDHLNFNC_03810	CDS	642				hypothetical protein
JDHLNFNC_03811	CDS	183	yoaG			Protein YoaG
JDHLNFNC_03812	CDS	363	yeaR_2		COG3615	putative protein YeaR
JDHLNFNC_03813	CDS	639	leuE		COG1280	Leucine efflux protein
JDHLNFNC_03814	CDS	546	aroQ	5.4.99.5	COG1605	Monofunctional chorismate mutase
JDHLNFNC_03815	CDS	249				hypothetical protein
JDHLNFNC_03816	CDS	849	bluR		COG0789	HTH-type transcriptional repressor BluR
JDHLNFNC_03817	CDS	594				hypothetical protein
JDHLNFNC_03818	CDS	789	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
JDHLNFNC_03819	CDS	651	zinT		COG3443	Metal-binding protein ZinT
JDHLNFNC_03820	tRNA	77				tRNA-Arg(tct)
JDHLNFNC_03821	CDS	327	yhjQ		COG1145	putative cysteine-rich protein YhjQ
JDHLNFNC_03822	CDS	1134				hypothetical protein
JDHLNFNC_03823	CDS	591	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
JDHLNFNC_03824	CDS	798	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JDHLNFNC_03825	CDS	813	dppC_2		COG1173	Dipeptide transport system permease protein DppC
JDHLNFNC_03826	CDS	975	dppB_2		COG0601	Dipeptide transport system permease protein DppB
JDHLNFNC_03827	CDS	1587				hypothetical protein
JDHLNFNC_03828	CDS	315				hypothetical protein
JDHLNFNC_03829	CDS	531	yodB		COG3038	Cytochrome b561 
JDHLNFNC_03830	CDS	1044				hypothetical protein
JDHLNFNC_03831	CDS	468	ibpA_2		COG0071	Small heat shock protein IbpA
JDHLNFNC_03832	CDS	174				hypothetical protein
JDHLNFNC_03833	CDS	345				hypothetical protein
JDHLNFNC_03834	tRNA	77				tRNA-Arg(cct)
JDHLNFNC_03835	CDS	558	ail_3		COG3637	Attachment invasion locus protein
JDHLNFNC_03836	CDS	264				hypothetical protein
JDHLNFNC_03837	CDS	522				hypothetical protein
JDHLNFNC_03838	CDS	240				hypothetical protein
JDHLNFNC_03839	CDS	789				hypothetical protein
JDHLNFNC_03840	CDS	225				hypothetical protein
JDHLNFNC_03841	CDS	219				hypothetical protein
JDHLNFNC_03842	CDS	885				hypothetical protein
JDHLNFNC_03843	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
JDHLNFNC_03844	CDS	738	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
JDHLNFNC_03845	CDS	330				hypothetical protein
JDHLNFNC_03846	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
JDHLNFNC_03847	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
JDHLNFNC_03848	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
JDHLNFNC_03849	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
JDHLNFNC_03850	CDS	675	phoP			Virulence transcriptional regulatory protein PhoP
JDHLNFNC_03851	CDS	1464	phoQ	2.7.13.3	COG0642	Virulence sensor histidine kinase PhoQ
JDHLNFNC_03852	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
JDHLNFNC_03853	CDS	1290				hypothetical protein
JDHLNFNC_03854	CDS	2574	clpB		COG0542	Chaperone protein ClpB
JDHLNFNC_03855	CDS	732	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
JDHLNFNC_03856	CDS	981	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
JDHLNFNC_03857	CDS	738	bamD		COG4105	Outer membrane protein assembly factor BamD
JDHLNFNC_03858	CDS	339	raiA		COG1544	Ribosome-associated inhibitor A
JDHLNFNC_03859	CDS	1161	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
JDHLNFNC_03860	CDS	909		3.1.1.99		6-deoxy-6-sulfogluconolactonase
JDHLNFNC_03861	CDS	1122	tyrA		COG0287	T-protein
JDHLNFNC_03862	CDS	1071	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
JDHLNFNC_03863	CDS	519				hypothetical protein
JDHLNFNC_03864	CDS	1221	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
JDHLNFNC_03865	CDS	348	rplS		COG0335	50S ribosomal protein L19
JDHLNFNC_03866	CDS	768	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
JDHLNFNC_03867	CDS	549	rimM		COG0806	Ribosome maturation factor RimM
JDHLNFNC_03868	CDS	249	rpsP		COG0228	30S ribosomal protein S16
JDHLNFNC_03869	CDS	1362	ffh		COG0541	Signal recognition particle protein
JDHLNFNC_03870	CDS	792	ypjD		COG4137	Inner membrane protein YpjD
JDHLNFNC_03871	CDS	1242				hypothetical protein
JDHLNFNC_03872	CDS	606				hypothetical protein
JDHLNFNC_03873	CDS	591	grpE		COG0576	Protein GrpE
JDHLNFNC_03874	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
JDHLNFNC_03875	CDS	1662	recN		COG0497	DNA repair protein RecN
JDHLNFNC_03876	CDS	339	bamE		COG2913	Outer membrane protein assembly factor BamE
JDHLNFNC_03877	CDS	291				hypothetical protein
JDHLNFNC_03878	CDS	438	ratA		COG2867	Ribosome association toxin RatA
JDHLNFNC_03879	CDS	528	smpB		COG0691	SsrA-binding protein
JDHLNFNC_03880	CDS	11475				hypothetical protein
JDHLNFNC_03881	CDS	1410	bepC			Outer membrane efflux protein BepC
JDHLNFNC_03882	CDS	2181	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
JDHLNFNC_03883	CDS	1191	prsE_2			Type I secretion system membrane fusion protein PrsE
JDHLNFNC_03884	tmRNA	363	ssrA			transfer-messenger RNA, SsrA
JDHLNFNC_03885	CDS	1065	intA_4		COG0582	Prophage integrase IntA
JDHLNFNC_03886	CDS	639				hypothetical protein
JDHLNFNC_03887	CDS	1140				hypothetical protein
JDHLNFNC_03888	CDS	813				hypothetical protein
JDHLNFNC_03889	CDS	216				hypothetical protein
JDHLNFNC_03890	CDS	2070				hypothetical protein
JDHLNFNC_03891	CDS	1284				hypothetical protein
JDHLNFNC_03892	CDS	660				hypothetical protein
JDHLNFNC_03893	CDS	291				hypothetical protein
JDHLNFNC_03894	CDS	285				hypothetical protein
JDHLNFNC_03895	CDS	522	srlA_2		COG3730	PTS system glucitol/sorbitol-specific EIIC component
JDHLNFNC_03896	CDS	375	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
JDHLNFNC_03897	CDS	981	srlE_2	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
JDHLNFNC_03898	CDS	1014	iolG_3	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
JDHLNFNC_03899	CDS	1152				hypothetical protein
JDHLNFNC_03900	CDS	636	hxlA	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
JDHLNFNC_03901	CDS	567	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
JDHLNFNC_03902	CDS	843	pgiA	5.3.1.9		Glucose-6-phosphate isomerase
JDHLNFNC_03903	CDS	1542	ptsG_2	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
JDHLNFNC_03904	CDS	1680	sgrR_3		COG4533	HTH-type transcriptional regulator SgrR
JDHLNFNC_03905	CDS	183				hypothetical protein
JDHLNFNC_03906	CDS	876				hypothetical protein
JDHLNFNC_03907	CDS	1842				hypothetical protein
JDHLNFNC_03908	CDS	1323				hypothetical protein
JDHLNFNC_03909	CDS	597	intA_5		COG0582	Prophage integrase IntA
JDHLNFNC_03910	CDS	396				hypothetical protein
JDHLNFNC_03911	CDS	267				IS3 family transposase IS1351
JDHLNFNC_03912	CDS	639				hypothetical protein
JDHLNFNC_03913	CDS	1983				hypothetical protein
JDHLNFNC_03914	CDS	300				IS3 family transposase ISSty2
JDHLNFNC_03915	CDS	471				hypothetical protein
JDHLNFNC_03916	CDS	1521	fljB		COG1344	Phase 2 flagellin
JDHLNFNC_03917	CDS	573	hin		COG1961	DNA-invertase hin
JDHLNFNC_03918	CDS	1116	elmGT	2.4.1.331		Elloramycin glycosyltransferase ElmGT
JDHLNFNC_03919	CDS	3654		3.6.3.-		Multidrug efflux ATP-binding/permease protein
JDHLNFNC_03920	CDS	1245	fes_2		COG2382	Enterochelin esterase
JDHLNFNC_03921	CDS	936				hypothetical protein
JDHLNFNC_03922	CDS	2175	pfeA		COG4771	Ferric enterobactin receptor
JDHLNFNC_03923	CDS	312				hypothetical protein
JDHLNFNC_03924	CDS	1053	pipB2		COG1357	Secreted effector protein PipB2
JDHLNFNC_03925	CDS	930				hypothetical protein
JDHLNFNC_03926	CDS	897				hypothetical protein
JDHLNFNC_03927	CDS	114				hypothetical protein
JDHLNFNC_03928	CDS	1014	hoxN			High-affinity nickel transport protein
JDHLNFNC_03929	CDS	1416	qseC_2	2.7.13.3		Sensor protein QseC
JDHLNFNC_03930	CDS	675	tctD		COG0745	Transcriptional regulatory protein tctD
JDHLNFNC_03931	CDS	978				hypothetical protein
JDHLNFNC_03932	CDS	432				hypothetical protein
JDHLNFNC_03933	CDS	1515				hypothetical protein
JDHLNFNC_03934	CDS	135				hypothetical protein
JDHLNFNC_03935	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
JDHLNFNC_03936	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
JDHLNFNC_03937	CDS	1449	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
JDHLNFNC_03938	CDS	1284	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
JDHLNFNC_03939	CDS	1401	gabP		COG1113	GABA permease
JDHLNFNC_03940	CDS	678	glaR		COG1802	HTH-type transcriptional repressor GlaR
JDHLNFNC_03941	CDS	450	kbp		COG1652	Potassium binding protein Kbp
JDHLNFNC_03942	CDS	159				hypothetical protein
JDHLNFNC_03943	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
JDHLNFNC_03944	CDS	528	ygaP		COG0607	Inner membrane protein YgaP
JDHLNFNC_03945	CDS	180				hypothetical protein
JDHLNFNC_03946	CDS	402	stpA		COG2916	DNA-binding protein StpA
JDHLNFNC_03947	CDS	450	alaE			L-alanine exporter AlaE
JDHLNFNC_03948	CDS	351				hypothetical protein
JDHLNFNC_03949	CDS	327	ygaM		COG4575	putative protein YgaM
JDHLNFNC_03950	CDS	1335	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
JDHLNFNC_03951	CDS	432				hypothetical protein
JDHLNFNC_03952	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
JDHLNFNC_03953	CDS	411	nrdI		COG1780	Protein NrdI
JDHLNFNC_03954	CDS	2118	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
JDHLNFNC_03955	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
JDHLNFNC_03956	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
JDHLNFNC_03957	CDS	1065	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
JDHLNFNC_03958	CDS	996	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
JDHLNFNC_03959	CDS	1185				putative transporter
JDHLNFNC_03960	CDS	531	mprA		COG1846	Transcriptional repressor MprA
JDHLNFNC_03961	CDS	1173	emrA		COG1566	Multidrug export protein EmrA
JDHLNFNC_03962	CDS	1539	emrB			Multidrug export protein EmrB
JDHLNFNC_03963	CDS	1371				hypothetical protein
JDHLNFNC_03964	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
JDHLNFNC_03965	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
JDHLNFNC_03966	CDS	426	yqaA		COG1238	Inner membrane protein YqaA
JDHLNFNC_03967	CDS	255	yqaB_1	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
JDHLNFNC_03968	CDS	156	yqaB_2	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
JDHLNFNC_03969	tRNA	77				tRNA-Arg(acg)
JDHLNFNC_03970	CDS	555	yrdA		COG0663	Protein YrdA
JDHLNFNC_03971	CDS	258				hypothetical protein
JDHLNFNC_03972	CDS	822	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
JDHLNFNC_03973	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
JDHLNFNC_03974	CDS	543	topA_2	5.6.2.1		DNA topoisomerase 1
JDHLNFNC_03975	CDS	474	smg			Protein Smg
JDHLNFNC_03976	CDS	1125				hypothetical protein
JDHLNFNC_03977	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
JDHLNFNC_03978	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
JDHLNFNC_03979	CDS	1290	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
JDHLNFNC_03980	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
JDHLNFNC_03981	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
JDHLNFNC_03982	CDS	270				hypothetical protein
JDHLNFNC_03983	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
JDHLNFNC_03984	CDS	369				hypothetical protein
JDHLNFNC_03985	CDS	384	rplQ		COG0203	50S ribosomal protein L17
JDHLNFNC_03986	CDS	990	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
JDHLNFNC_03987	CDS	621	rpsD		COG0522	30S ribosomal protein S4
JDHLNFNC_03988	CDS	381				hypothetical protein
JDHLNFNC_03989	CDS	357	rpsM		COG0099	30S ribosomal protein S13
JDHLNFNC_03990	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
JDHLNFNC_03991	CDS	1332	secY		COG0201	Protein translocase subunit SecY
JDHLNFNC_03992	CDS	435	rplO		COG0200	50S ribosomal protein L15
JDHLNFNC_03993	CDS	180	rpmD		COG1841	50S ribosomal protein L30
JDHLNFNC_03994	CDS	504	rpsE		COG0098	30S ribosomal protein S5
JDHLNFNC_03995	CDS	354	rplR		COG0256	50S ribosomal protein L18
JDHLNFNC_03996	CDS	534	rplF		COG0097	50S ribosomal protein L6
JDHLNFNC_03997	CDS	393	rpsH		COG0096	30S ribosomal protein S8
JDHLNFNC_03998	CDS	306	rpsN		COG0199	30S ribosomal protein S14
JDHLNFNC_03999	CDS	540	rplE		COG0094	50S ribosomal protein L5
JDHLNFNC_04000	CDS	315	rplX		COG0198	50S ribosomal protein L24
JDHLNFNC_04001	CDS	372	rplN		COG0093	50S ribosomal protein L14
JDHLNFNC_04002	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
JDHLNFNC_04003	CDS	192	rpmC		COG0255	50S ribosomal protein L29
JDHLNFNC_04004	CDS	411	rplP		COG0197	50S ribosomal protein L16
JDHLNFNC_04005	CDS	702	rpsC		COG0092	30S ribosomal protein S3
JDHLNFNC_04006	CDS	333	rplV		COG0091	50S ribosomal protein L22
JDHLNFNC_04007	CDS	279	rpsS		COG0185	30S ribosomal protein S19
JDHLNFNC_04008	CDS	822	rplB		COG0090	50S ribosomal protein L2
JDHLNFNC_04009	CDS	303	rplW		COG0089	50S ribosomal protein L23
JDHLNFNC_04010	CDS	606	rplD		COG0088	50S ribosomal protein L4
JDHLNFNC_04011	CDS	630	rplC		COG0087	50S ribosomal protein L3
JDHLNFNC_04012	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
JDHLNFNC_04013	CDS	468	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
JDHLNFNC_04014	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
JDHLNFNC_04015	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
JDHLNFNC_04016	CDS	891	tuf1_2			Elongation factor Tu 1
JDHLNFNC_04017	rRNA	451				16S ribosomal RNA (partial)
JDHLNFNC_04018	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
JDHLNFNC_04019	CDS	1032	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
JDHLNFNC_04020	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
JDHLNFNC_04021	CDS	816	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
JDHLNFNC_04022	CDS	405	rcsF			Outer membrane lipoprotein RcsF
JDHLNFNC_04023	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
JDHLNFNC_04024	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JDHLNFNC_04025	CDS	702	nlpE		COG3015	Lipoprotein NlpE
JDHLNFNC_04026	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
JDHLNFNC_04027	CDS	546	yaeQ		COG4681	putative protein YaeQ
JDHLNFNC_04028	CDS	201				hypothetical protein
JDHLNFNC_04029	CDS	261	rof		COG4568	Protein rof
JDHLNFNC_04030	CDS	1293	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
JDHLNFNC_04031	CDS	390				hypothetical protein
JDHLNFNC_04032	CDS	2142	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
JDHLNFNC_04033	CDS	1764				hypothetical protein
JDHLNFNC_04034	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
JDHLNFNC_04035	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
JDHLNFNC_04036	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
JDHLNFNC_04037	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
JDHLNFNC_04038	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
JDHLNFNC_04039	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
JDHLNFNC_04040	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
JDHLNFNC_04041	CDS	486	skp		COG2825	Chaperone protein Skp
JDHLNFNC_04042	CDS	2415	bamA		COG4775	Outer membrane protein assembly factor BamA
JDHLNFNC_04043	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
JDHLNFNC_04044	CDS	858	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
JDHLNFNC_04045	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
JDHLNFNC_04046	CDS	1197	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
JDHLNFNC_04047	CDS	558	frr		COG0233	Ribosome-recycling factor
JDHLNFNC_04048	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
JDHLNFNC_04049	CDS	924	tsf		COG0264	Elongation factor Ts
JDHLNFNC_04050	CDS	726	rpsB		COG0052	30S ribosomal protein S2
JDHLNFNC_04051	CDS	795	map	3.4.11.18	COG0024	Methionine aminopeptidase
JDHLNFNC_04052	CDS	2673	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
JDHLNFNC_04053	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
JDHLNFNC_04054	CDS	1302	abaF			Fosfomycin resistance protein AbaF
JDHLNFNC_04055	CDS	387				hypothetical protein
JDHLNFNC_04056	CDS	1158	cdaR		COG3835	Carbohydrate diacid regulator
JDHLNFNC_04057	CDS	1428	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
JDHLNFNC_04058	CDS	1518	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
